recorder,recorderid,recorderlogin,recorderplace,recorderlat,recorderlon,landcover_distribution_obs,taxon_distribution_obs,identifier,ids,records,identifierid,identifierlogin,identifierplace,identifierlat,identifierlon,totalids,landcover_distribution_ids,taxon_distribution_ids
beewonder,3107056,beewonder,"University City, MO  USA",38.65390396118164,-90.30364227294922,"{""distribution"": [{""frequency"": 294, ""landcover"": ""Urban and built-up lands""}]}","{""distribution"": [{""taxon"": ""Animalia"", ""frequency"": 2}, {""taxon"": ""Arachnida"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 289}]}",Lee Elliott,14,145,206,lfelliott,"Boone County, MO, USA",38.946228026174936,-92.44657134835631,1214,"{""distribution"": [{""frequency"": 59, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 111, ""landcover"": ""Croplands""}, {""frequency"": 162, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 42, ""landcover"": ""Grasslands""}, {""frequency"": 1, ""landcover"": ""Mixed forests""}, {""frequency"": 2, ""landcover"": ""Open shrublands""}, {""frequency"": 7, ""landcover"": ""Permanent wetlands""}, {""frequency"": 279, ""landcover"": ""Savannas""}, {""frequency"": 323, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 2, ""landcover"": ""Water bodies""}, {""frequency"": 109, ""landcover"": ""Woody Savannas""}, {""frequency"": 14, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 5}, {""taxon"": ""Amphibia"", ""frequency"": 58}, {""taxon"": ""Animalia"", ""frequency"": 7}, {""taxon"": ""Arachnida"", ""frequency"": 33}, {""taxon"": ""Aves"", ""frequency"": 72}, {""taxon"": ""Fungi"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 465}, {""taxon"": ""Mammalia"", ""frequency"": 20}, {""taxon"": ""Mollusca"", ""frequency"": 4}, {""taxon"": ""Plantae"", ""frequency"": 443}, {""taxon"": ""Reptilia"", ""frequency"": 104}]}"
TC Riley,4554435,tcriley,"Franklin County, MO, USA",38.59272673903862,-91.12672999167776,"{""distribution"": [{""frequency"": 11, ""landcover"": ""Barren""}, {""frequency"": 176, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 3408, ""landcover"": ""Croplands""}, {""frequency"": 104, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 16, ""landcover"": ""Grasslands""}, {""frequency"": 24, ""landcover"": ""Open shrublands""}, {""frequency"": 389, ""landcover"": ""Permanent wetlands""}, {""frequency"": 210, ""landcover"": ""Savannas""}, {""frequency"": 518, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 298, ""landcover"": ""Water bodies""}, {""frequency"": 160, ""landcover"": ""Woody Savannas""}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 16}, {""taxon"": ""Amphibia"", ""frequency"": 22}, {""taxon"": ""Animalia"", ""frequency"": 78}, {""taxon"": ""Arachnida"", ""frequency"": 64}, {""taxon"": ""Aves"", ""frequency"": 1972}, {""taxon"": ""Chromista"", ""frequency"": 5}, {""taxon"": ""Fungi"", ""frequency"": 274}, {""taxon"": ""Insecta"", ""frequency"": 924}, {""taxon"": ""Mammalia"", ""frequency"": 76}, {""taxon"": ""Mollusca"", ""frequency"": 514}, {""taxon"": ""Plantae"", ""frequency"": 1324}, {""taxon"": ""Protozoa"", ""frequency"": 1}, {""taxon"": ""Reptilia"", ""frequency"": 34}, {""taxon"": ""Viruses"", ""frequency"": 1}, {""taxon"": null, ""frequency"": 15}]}",Lee Elliott,46,2880,206,lfelliott,"Boone County, MO, USA",38.946228026174936,-92.44657134835631,1214,"{""distribution"": [{""frequency"": 59, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 111, ""landcover"": ""Croplands""}, {""frequency"": 162, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 42, ""landcover"": ""Grasslands""}, {""frequency"": 1, ""landcover"": ""Mixed forests""}, {""frequency"": 2, ""landcover"": ""Open shrublands""}, {""frequency"": 7, ""landcover"": ""Permanent wetlands""}, {""frequency"": 279, ""landcover"": ""Savannas""}, {""frequency"": 323, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 2, ""landcover"": ""Water bodies""}, {""frequency"": 109, ""landcover"": ""Woody Savannas""}, {""frequency"": 14, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 5}, {""taxon"": ""Amphibia"", ""frequency"": 58}, {""taxon"": ""Animalia"", ""frequency"": 7}, {""taxon"": ""Arachnida"", ""frequency"": 33}, {""taxon"": ""Aves"", ""frequency"": 72}, {""taxon"": ""Fungi"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 465}, {""taxon"": ""Mammalia"", ""frequency"": 20}, {""taxon"": ""Mollusca"", ""frequency"": 4}, {""taxon"": ""Plantae"", ""frequency"": 443}, {""taxon"": ""Reptilia"", ""frequency"": 104}]}"
Jeffrey F Roylance,741058,jlroylance,"Howell County, MO, USA",36.64712847543493,-91.7752376200379,"{""distribution"": [{""frequency"": 3, ""landcover"": ""Grasslands""}, {""frequency"": 11, ""landcover"": ""Savannas""}, {""frequency"": 1, ""landcover"": ""Urban and built-up lands""}]}","{""distribution"": [{""taxon"": ""Animalia"", ""frequency"": 1}, {""taxon"": ""Arachnida"", ""frequency"": 5}, {""taxon"": ""Fungi"", ""frequency"": 1}, {""taxon"": ""Insecta"", ""frequency"": 3}, {""taxon"": ""Mammalia"", ""frequency"": 1}, {""taxon"": ""Plantae"", ""frequency"": 2}, {""taxon"": ""Reptilia"", ""frequency"": 2}]}",Lee Elliott,11,4,206,lfelliott,"Boone County, MO, USA",38.946228026174936,-92.44657134835631,1214,"{""distribution"": [{""frequency"": 59, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 111, ""landcover"": ""Croplands""}, {""frequency"": 162, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 42, ""landcover"": ""Grasslands""}, {""frequency"": 1, ""landcover"": ""Mixed forests""}, {""frequency"": 2, ""landcover"": ""Open shrublands""}, {""frequency"": 7, ""landcover"": ""Permanent wetlands""}, {""frequency"": 279, ""landcover"": ""Savannas""}, {""frequency"": 323, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 2, ""landcover"": ""Water bodies""}, {""frequency"": 109, ""landcover"": ""Woody Savannas""}, {""frequency"": 14, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 5}, {""taxon"": ""Amphibia"", ""frequency"": 58}, {""taxon"": ""Animalia"", ""frequency"": 7}, {""taxon"": ""Arachnida"", ""frequency"": 33}, {""taxon"": ""Aves"", ""frequency"": 72}, {""taxon"": ""Fungi"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 465}, {""taxon"": ""Mammalia"", ""frequency"": 20}, {""taxon"": ""Mollusca"", ""frequency"": 4}, {""taxon"": ""Plantae"", ""frequency"": 443}, {""taxon"": ""Reptilia"", ""frequency"": 104}]}"
lnoctis,5916432,lnoctis,"Trimble, MO, US",39.495899726946114,-94.5307332416725,"{""distribution"": [{""frequency"": 1, ""landcover"": ""Barren""}, {""frequency"": 5, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 17, ""landcover"": ""Croplands""}, {""frequency"": 1, ""landcover"": ""Evergreen needleleaf forests""}, {""frequency"": 22, ""landcover"": ""Grasslands""}, {""frequency"": 3, ""landcover"": ""Permanent wetlands""}, {""frequency"": 179, ""landcover"": ""Savannas""}, {""frequency"": 5, ""landcover"": ""Woody Savannas""}]}","{""distribution"": [{""taxon"": ""Amphibia"", ""frequency"": 2}, {""taxon"": ""Animalia"", ""frequency"": 1}, {""taxon"": ""Arachnida"", ""frequency"": 6}, {""taxon"": ""Aves"", ""frequency"": 3}, {""taxon"": ""Fungi"", ""frequency"": 74}, {""taxon"": ""Insecta"", ""frequency"": 30}, {""taxon"": ""Mammalia"", ""frequency"": 2}, {""taxon"": ""Mollusca"", ""frequency"": 1}, {""taxon"": ""Plantae"", ""frequency"": 99}, {""taxon"": ""Protozoa"", ""frequency"": 2}, {""taxon"": ""Reptilia"", ""frequency"": 2}, {""taxon"": null, ""frequency"": 11}]}",Lee Elliott,10,104,206,lfelliott,"Boone County, MO, USA",38.946228026174936,-92.44657134835631,1214,"{""distribution"": [{""frequency"": 59, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 111, ""landcover"": ""Croplands""}, {""frequency"": 162, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 42, ""landcover"": ""Grasslands""}, {""frequency"": 1, ""landcover"": ""Mixed forests""}, {""frequency"": 2, ""landcover"": ""Open shrublands""}, {""frequency"": 7, ""landcover"": ""Permanent wetlands""}, {""frequency"": 279, ""landcover"": ""Savannas""}, {""frequency"": 323, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 2, ""landcover"": ""Water bodies""}, {""frequency"": 109, ""landcover"": ""Woody Savannas""}, {""frequency"": 14, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 5}, {""taxon"": ""Amphibia"", ""frequency"": 58}, {""taxon"": ""Animalia"", ""frequency"": 7}, {""taxon"": ""Arachnida"", ""frequency"": 33}, {""taxon"": ""Aves"", ""frequency"": 72}, {""taxon"": ""Fungi"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 465}, {""taxon"": ""Mammalia"", ""frequency"": 20}, {""taxon"": ""Mollusca"", ""frequency"": 4}, {""taxon"": ""Plantae"", ""frequency"": 443}, {""taxon"": ""Reptilia"", ""frequency"": 104}]}"
Ron Goetz,4357856,reg01,"St. Louis County, US-MO, US",38.49296905498758,-90.50021313982708,"{""distribution"": [{""frequency"": 75, ""landcover"": ""Croplands""}, {""frequency"": 132, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 85, ""landcover"": ""Grasslands""}, {""frequency"": 87, ""landcover"": ""Permanent wetlands""}, {""frequency"": 266, ""landcover"": ""Savannas""}, {""frequency"": 111, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 193, ""landcover"": ""Woody Savannas""}, {""frequency"": 1, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 2}, {""taxon"": ""Amphibia"", ""frequency"": 2}, {""taxon"": ""Arachnida"", ""frequency"": 17}, {""taxon"": ""Aves"", ""frequency"": 28}, {""taxon"": ""Fungi"", ""frequency"": 1}, {""taxon"": ""Insecta"", ""frequency"": 1146}, {""taxon"": ""Mammalia"", ""frequency"": 2}, {""taxon"": ""Plantae"", ""frequency"": 175}, {""taxon"": ""Reptilia"", ""frequency"": 6}, {""taxon"": null, ""frequency"": 1}]}",Lee Elliott,11,935,206,lfelliott,"Boone County, MO, USA",38.946228026174936,-92.44657134835631,1214,"{""distribution"": [{""frequency"": 59, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 111, ""landcover"": ""Croplands""}, {""frequency"": 162, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 42, ""landcover"": ""Grasslands""}, {""frequency"": 1, ""landcover"": ""Mixed forests""}, {""frequency"": 2, ""landcover"": ""Open shrublands""}, {""frequency"": 7, ""landcover"": ""Permanent wetlands""}, {""frequency"": 279, ""landcover"": ""Savannas""}, {""frequency"": 323, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 2, ""landcover"": ""Water bodies""}, {""frequency"": 109, ""landcover"": ""Woody Savannas""}, {""frequency"": 14, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 5}, {""taxon"": ""Amphibia"", ""frequency"": 58}, {""taxon"": ""Animalia"", ""frequency"": 7}, {""taxon"": ""Arachnida"", ""frequency"": 33}, {""taxon"": ""Aves"", ""frequency"": 72}, {""taxon"": ""Fungi"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 465}, {""taxon"": ""Mammalia"", ""frequency"": 20}, {""taxon"": ""Mollusca"", ""frequency"": 4}, {""taxon"": ""Plantae"", ""frequency"": 443}, {""taxon"": ""Reptilia"", ""frequency"": 104}]}"
ameliacookie,5753085,ameliacookie,"De Tonty St, St. Louis, MO, US",38.61696216110567,-90.24667443236696,"{""distribution"": [{""frequency"": 2, ""landcover"": ""Croplands""}, {""frequency"": 1, ""landcover"": ""Savannas""}, {""frequency"": 245, ""landcover"": ""Urban and built-up lands""}]}","{""distribution"": [{""taxon"": ""Insecta"", ""frequency"": 1}, {""taxon"": ""Plantae"", ""frequency"": 241}, {""taxon"": null, ""frequency"": 6}]}",Lee Elliott,10,106,206,lfelliott,"Boone County, MO, USA",38.946228026174936,-92.44657134835631,1214,"{""distribution"": [{""frequency"": 59, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 111, ""landcover"": ""Croplands""}, {""frequency"": 162, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 42, ""landcover"": ""Grasslands""}, {""frequency"": 1, ""landcover"": ""Mixed forests""}, {""frequency"": 2, ""landcover"": ""Open shrublands""}, {""frequency"": 7, ""landcover"": ""Permanent wetlands""}, {""frequency"": 279, ""landcover"": ""Savannas""}, {""frequency"": 323, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 2, ""landcover"": ""Water bodies""}, {""frequency"": 109, ""landcover"": ""Woody Savannas""}, {""frequency"": 14, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 5}, {""taxon"": ""Amphibia"", ""frequency"": 58}, {""taxon"": ""Animalia"", ""frequency"": 7}, {""taxon"": ""Arachnida"", ""frequency"": 33}, {""taxon"": ""Aves"", ""frequency"": 72}, {""taxon"": ""Fungi"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 465}, {""taxon"": ""Mammalia"", ""frequency"": 20}, {""taxon"": ""Mollusca"", ""frequency"": 4}, {""taxon"": ""Plantae"", ""frequency"": 443}, {""taxon"": ""Reptilia"", ""frequency"": 104}]}"
cpar,3982813,como_plants_animals_rocks,"Boone County, MO, USA",38.86542247252528,-92.35627935958904,"{""distribution"": [{""frequency"": 21, ""landcover"": ""Barren""}, {""frequency"": 11, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 161, ""landcover"": ""Croplands""}, {""frequency"": 344, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 450, ""landcover"": ""Grasslands""}, {""frequency"": 266, ""landcover"": ""Open shrublands""}, {""frequency"": 62, ""landcover"": ""Permanent wetlands""}, {""frequency"": 449, ""landcover"": ""Savannas""}, {""frequency"": 38, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 10, ""landcover"": ""Water bodies""}, {""frequency"": 155, ""landcover"": ""Woody Savannas""}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 25}, {""taxon"": ""Amphibia"", ""frequency"": 18}, {""taxon"": ""Animalia"", ""frequency"": 43}, {""taxon"": ""Arachnida"", ""frequency"": 77}, {""taxon"": ""Aves"", ""frequency"": 481}, {""taxon"": ""Fungi"", ""frequency"": 64}, {""taxon"": ""Insecta"", ""frequency"": 986}, {""taxon"": ""Mammalia"", ""frequency"": 62}, {""taxon"": ""Mollusca"", ""frequency"": 15}, {""taxon"": ""Plantae"", ""frequency"": 604}, {""taxon"": ""Reptilia"", ""frequency"": 34}, {""taxon"": ""Viruses"", ""frequency"": 1}, {""taxon"": null, ""frequency"": 24}]}",Lee Elliott,30,1002,206,lfelliott,"Boone County, MO, USA",38.946228026174936,-92.44657134835631,1214,"{""distribution"": [{""frequency"": 59, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 111, ""landcover"": ""Croplands""}, {""frequency"": 162, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 42, ""landcover"": ""Grasslands""}, {""frequency"": 1, ""landcover"": ""Mixed forests""}, {""frequency"": 2, ""landcover"": ""Open shrublands""}, {""frequency"": 7, ""landcover"": ""Permanent wetlands""}, {""frequency"": 279, ""landcover"": ""Savannas""}, {""frequency"": 323, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 2, ""landcover"": ""Water bodies""}, {""frequency"": 109, ""landcover"": ""Woody Savannas""}, {""frequency"": 14, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 5}, {""taxon"": ""Amphibia"", ""frequency"": 58}, {""taxon"": ""Animalia"", ""frequency"": 7}, {""taxon"": ""Arachnida"", ""frequency"": 33}, {""taxon"": ""Aves"", ""frequency"": 72}, {""taxon"": ""Fungi"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 465}, {""taxon"": ""Mammalia"", ""frequency"": 20}, {""taxon"": ""Mollusca"", ""frequency"": 4}, {""taxon"": ""Plantae"", ""frequency"": 443}, {""taxon"": ""Reptilia"", ""frequency"": 104}]}"
joush,2680813,joush,"Pere Marquette Stable, Grafton, IL, US",38.97793043241702,-90.52409644857774,"{""distribution"": [{""frequency"": 4, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 1, ""landcover"": ""Croplands""}, {""frequency"": 287, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 15, ""landcover"": ""Grasslands""}, {""frequency"": 176, ""landcover"": ""Savannas""}, {""frequency"": 229, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 1, ""landcover"": ""Woody Savannas""}]}","{""distribution"": [{""taxon"": ""Amphibia"", ""frequency"": 8}, {""taxon"": ""Animalia"", ""frequency"": 21}, {""taxon"": ""Arachnida"", ""frequency"": 37}, {""taxon"": ""Aves"", ""frequency"": 47}, {""taxon"": ""Fungi"", ""frequency"": 26}, {""taxon"": ""Insecta"", ""frequency"": 134}, {""taxon"": ""Mammalia"", ""frequency"": 21}, {""taxon"": ""Mollusca"", ""frequency"": 7}, {""taxon"": ""Plantae"", ""frequency"": 274}, {""taxon"": ""Reptilia"", ""frequency"": 4}, {""taxon"": null, ""frequency"": 135}]}",Lee Elliott,10,227,206,lfelliott,"Boone County, MO, USA",38.946228026174936,-92.44657134835631,1214,"{""distribution"": [{""frequency"": 59, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 111, ""landcover"": ""Croplands""}, {""frequency"": 162, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 42, ""landcover"": ""Grasslands""}, {""frequency"": 1, ""landcover"": ""Mixed forests""}, {""frequency"": 2, ""landcover"": ""Open shrublands""}, {""frequency"": 7, ""landcover"": ""Permanent wetlands""}, {""frequency"": 279, ""landcover"": ""Savannas""}, {""frequency"": 323, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 2, ""landcover"": ""Water bodies""}, {""frequency"": 109, ""landcover"": ""Woody Savannas""}, {""frequency"": 14, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 5}, {""taxon"": ""Amphibia"", ""frequency"": 58}, {""taxon"": ""Animalia"", ""frequency"": 7}, {""taxon"": ""Arachnida"", ""frequency"": 33}, {""taxon"": ""Aves"", ""frequency"": 72}, {""taxon"": ""Fungi"", ""frequency"": 3}, {""taxon"": ""Insecta"", ""frequency"": 465}, {""taxon"": ""Mammalia"", ""frequency"": 20}, {""taxon"": ""Mollusca"", ""frequency"": 4}, {""taxon"": ""Plantae"", ""frequency"": 443}, {""taxon"": ""Reptilia"", ""frequency"": 104}]}"
Mary Ann Yaich,3613951,mayaich,"Conway, AR, US",34.981351082312386,-92.36238846257632,"{""distribution"": [{""frequency"": 1, ""landcover"": ""Barren""}, {""frequency"": 1, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 113, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 36, ""landcover"": ""Grasslands""}, {""frequency"": 7, ""landcover"": ""Mixed forests""}, {""frequency"": 9, ""landcover"": ""Permanent wetlands""}, {""frequency"": 1130, ""landcover"": ""Savannas""}, {""frequency"": 58, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 41, ""landcover"": ""Water bodies""}, {""frequency"": 88, ""landcover"": ""Woody Savannas""}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 1}, {""taxon"": ""Amphibia"", ""frequency"": 5}, {""taxon"": ""Animalia"", ""frequency"": 12}, {""taxon"": ""Arachnida"", ""frequency"": 61}, {""taxon"": ""Aves"", ""frequency"": 12}, {""taxon"": ""Fungi"", ""frequency"": 200}, {""taxon"": ""Insecta"", ""frequency"": 509}, {""taxon"": ""Mammalia"", ""frequency"": 18}, {""taxon"": ""Mollusca"", ""frequency"": 6}, {""taxon"": ""Plantae"", ""frequency"": 635}, {""taxon"": ""Protozoa"", ""frequency"": 1}, {""taxon"": ""Reptilia"", ""frequency"": 64}, {""taxon"": ""Viruses"", ""frequency"": 2}]}",Eric Hunt,18,980,604,eric_hunt,"Faulkner County, US-AR, US",34.97216178211066,-92.36176722525876,58,"{""distribution"": [{""frequency"": 10, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 6, ""landcover"": ""Mixed forests""}, {""frequency"": 1, ""landcover"": ""Permanent wetlands""}, {""frequency"": 17, ""landcover"": ""Savannas""}, {""frequency"": 2, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 3, ""landcover"": ""Water bodies""}, {""frequency"": 16, ""landcover"": ""Woody Savannas""}, {""frequency"": 2, ""landcover"": null}]}","{""distribution"": [{""taxon"": ""Plantae"", ""frequency"": 58}]}"
Robert A James,5376590,robertajames,"La Jolla, San Diego, CA, USA",32.92130167710283,-117.25685361506416,"{""distribution"": [{""frequency"": 5, ""landcover"": ""Barren""}, {""frequency"": 8, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 11, ""landcover"": ""Evergreen needleleaf forests""}, {""frequency"": 100, ""landcover"": ""Grasslands""}, {""frequency"": 34, ""landcover"": ""Mixed forests""}, {""frequency"": 1, ""landcover"": ""Open shrublands""}, {""frequency"": 2, ""landcover"": ""Permanent wetlands""}, {""frequency"": 276, ""landcover"": ""Savannas""}, {""frequency"": 62, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 65, ""landcover"": ""Water bodies""}, {""frequency"": 18, ""landcover"": ""Woody Savannas""}]}","{""distribution"": [{""taxon"": ""Actinopterygii"", ""frequency"": 1}, {""taxon"": ""Animalia"", ""frequency"": 1}, {""taxon"": ""Arachnida"", ""frequency"": 6}, {""taxon"": ""Aves"", ""frequency"": 8}, {""taxon"": ""Fungi"", ""frequency"": 21}, {""taxon"": ""Insecta"", ""frequency"": 357}, {""taxon"": ""Mammalia"", ""frequency"": 7}, {""taxon"": ""Mollusca"", ""frequency"": 1}, {""taxon"": ""Plantae"", ""frequency"": 180}, {""taxon"": ""Reptilia"", ""frequency"": 6}]}",Keng-Lou James Hung,15,262,3029,kjhung,"Cleveland, Oklahoma, United States",35.19118555142993,-97.44026026035074,60,"{""distribution"": [{""frequency"": 2, ""landcover"": ""Barren""}, {""frequency"": 1, ""landcover"": ""Cropland/Natural vegetation mosaics""}, {""frequency"": 1, ""landcover"": ""Croplands""}, {""frequency"": 1, ""landcover"": ""Deciduous broadleaf forests""}, {""frequency"": 14, ""landcover"": ""Grasslands""}, {""frequency"": 26, ""landcover"": ""Savannas""}, {""frequency"": 6, ""landcover"": ""Urban and built-up lands""}, {""frequency"": 8, ""landcover"": ""Water bodies""}, {""frequency"": 1, ""landcover"": ""Woody Savannas""}]}","{""distribution"": [{""taxon"": ""Insecta"", ""frequency"": 59}, {""taxon"": ""Plantae"", ""frequency"": 1}]}"
